"KKID","KKMC","FBDX","KKTP","SSDL","DLID","KKWZDZ","SSJGID","SSJG","BZZT","SBLX","X","Y","KKLX","CSSBBH","DDMS","SSXQ","JKFS","KKZY","BSFW","JJDS","SGDW","JSSJ","YSSJ","ZBQ","JSZT","QTSB","BZ","DYLYD","YDYDJL","DYLX","WLJRFS","WLTGS","YWLJRDJL","DLKD","LMCZ","CDS","RJTLL","YWFJDCD","YWXRD","FJDCDKD","LKID","SBZT","UPDATE_TIME","EAST","SOUTH","WEST","NORTH","HIS_SBZT","HIS_EAST","HIS_SOUTH","HIS_WEST","HIS_NORTH","CLOUD_ID","TOLLGATENO","DWSSQY","DWZT","QDFS","QDDBH","QDQBMS","JGZT","SFNRGJJH","FXS","DWPMT","DWPMTMS","DXXSJT","DXXSJTMS","NXBSJT","NXBSJTMS","XXDSJT","XXDSJTMS","BXNSJT","BXNSJTMS","ISDELFLG","JGSB"
"0272014bk10016","冶金大道_三环线_北500M_进城出城bk","","","","","","420107000000","青山大队","1","1","114.41443535509697","30.63055418552196","1","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10016","0","2015/6/24 11:14:43","","1","","1","","","","","","1415","0272014bk10016","","","","","","","","2","upload/20141210/20141210111440yejindadao.jpg","","","","","","","","","","1",""
"0272014bk10006","光谷一路_三环线_进城出城bk","","","","","","420118000000","东湖高新大队","1","1","114.43123035509698","30.469294185521953","1","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10006","0","2015/6/24 11:14:43","","1","","","","","","","","1175","0272014bk10006","","","","","","","","2","upload/20141210/20141210111501guangguyilu.jpg","","","","","","","","","","1",""
"0272014bk10018","江城大道_三环线_进城出城bk","","","","","","420105000000","汉阳大队","1","1","114.206369355097","30.510772185521947","1","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10018","0","2015/6/24 11:14:43","","1","","1","","","","","","1180","0272014bk10018","","","","","","","","2","upload/20141210/20141210111640jiangchengdadao.png","","","","","","","","","","1",""
"0272014bk10019","解放大道三环线_东500M_出城bk","","","","","","420104000000","硚口大队","1","1","114.15829635509698","30.616914185521953","1","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10019","0","2015/6/24 11:14:43","","1","","","","","","","","1181","0272014bk10019","","","","","","","","1","upload/20141210/20141210111711jiefangdadao.jpg","","","","","","","","","","1",""
"0272014bk10020","古田二路_三环线_南800M_出城bk","","","","","","420104000000","硚口大队","1","1","114.19662235509699","30.624853185521946","1","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10019","0","2015/6/24 11:14:43","","1","","","","","","","","1182","0272014bk10020","","","","","","","","1","upload/20141210/20141210111746gutianerlu.jpg","","","","","","","","","","1",""
"420100000000000392","长江二桥bk","","","","","","420129000000","二桥大队","1","1","114.32323235509697","30.60291718552195","1","","","二桥大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000632","0","2015/6/24 11:14:43","1","","1","","","","","","","149","0272012LF12163","","","","","","","","2","upload/20141210/20141210111837changjiangerqiao.png","","","","","","","","","","1",""
"0272014LF14012","发展大道淮海路LF","","","","","","420104000000","硚口大队","1","2","114.22794135509699","30.60812718552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","1072","0272014LF14012","2","0","红绿灯取电","","","","","3","upload/20140930161240/淮海.jpg","","upload/20140930153825/dong.jpg","","upload/20140930153825/nan.jpg","南向右转单独立杆","upload/20140930153825/xi.jpg","","","","1","交换机，光收发器"
"420100000000000231","B_香港路工商局","","","","","","420102000000","江岸大队","0","2","114.272567355097","30.611650185521952","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000335","1","2015/6/24 11:14:43","","","","","","","","","","58","0272012HY12003","1","2","","","","","2","2","upload/20140902110038/3香港路工商局.jpg","","","","","","","","","","0",""
"420100000000000229","京汉大道解放公园路","","","","","","420102000000","江岸大队","1","2","114.29830135509697","30.604922185521943","2","","","江岸大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100000000000333","0","2015/6/24 11:14:43","1","","1","1","","","","","","56","0272012HY12001","1","0","信号机","","","","2","3","upload/20140902105141/1京汉大道解放公园路.jpg","","","","","","","","","","1",""
"420100000000000232","沿江大道六合路","","","","","","420102000000","江岸大队","1","2","114.30464635509699","30.602707185521947","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000336","0","2015/6/24 11:14:43","1","","1","","","","","","","59","0272012HY12004","1","0","","","","","2","2","upload/20140902110320/4沿江大道六合路.jpg","","","","","","","","","","1",""
"420100000000000233","胜利街三阳路","","","","","","420102000000","江岸大队","1","2","114.30025635509699","30.599244185521947","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000337","0","2015/6/24 11:14:43","","1","","","","","","","","60","0272012HY12005","1","0","信号机","","","","2","1","upload/20140902110606/5胜利街三阳路.jpg","","","","","","","","","","1",""
"420100000000000236","绿缘路路段","","","","","","420102000000","江岸大队","1","2","114.29110235509698","30.604034185521946","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000340","1","2015/6/24 11:14:43","","","","","","","","","","63","0272012HY12008","1","","信号机","","","","2","1","upload/20140902111354/8绿缘路路段（单行线）.jpg","","","","","","","","","","1",""
"420100000000000237","胜利街一元路","","","","","","420102000000","江岸大队","1","2","114.29763835509698","30.59532018552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000341","0","2015/6/24 11:14:43","","1","","1","","","","","","64","0272012HY12009","","0","信号机","","","","","2","upload/20140902111732/9胜利街一元路.jpg","","","","","","","","","","1",""
"0272014LF14011","发展大道振兴四路LF","","","","","","420104000000","硚口大队","1","2","114.23427835509697","30.60966518552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","1075","0272014LF14011","2","0","红绿灯取电","","","","","2","upload/20140930161219/振兴四.jpg","","upload/20140930152020/image025.jpg","","","","upload/20140930152020/image027.jpg","","","","1","交换机，光收发器"
"420100000000000270","中山路武昌火车站门口","","","","","","420106000000","武昌大队","1","2","114.30953735509699","30.531090185521947","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000504","0","2015/6/24 11:14:43","1","1","","","","","","","","95","0272012ZM12304","3","0","信号机","","","","2","2","","","","","","","","","","","1",""
"420100120000000116","友谊大道三环线_西1KMLF","","","","","","420107000000","青山大队","1","1","114.40955935509699","30.621622185521946","1","","","青山大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100120000000104","0","2015/6/24 11:14:43","1","","1","","","","","","","248","0272012LF12135","3","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000102","解放大道球场街东LF","","","","","","420102000000","江岸大队","1","1","114.290074355097","30.599524185521954","1","","","江岸大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100120000000108","0","2015/6/24 11:14:43","","1","","1","","","","","","236","0272012LF12113","1","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000099","后湖大道新荣客运站_进城LF","","","","","","420102000000","江岸大队","1","1","114.32752135509699","30.65992618552195","1","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000087","1","2015/6/24 11:14:43","","","","","","","","","","233","0272012LF12127","3","0","","","","","","1","","","","","","","","","","","1",""
"420100120000000094","古田二路_三环线_南800M_进城LF","","","","","","420104000000","硚口大队","1","1","114.19659835509698","30.624471185521948","1","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000082","0","2015/6/24 11:14:43","","","","1","","","","","","228","0272012LF12132","3","","","","","","","1","","","","","","","","","","","1",""
"420100120000000139","汉施公路新河大桥桥东LF","","","","","","420116000000","黄陂大队","1","1","114.43570035509697","30.709507185521946","1","","","黄陂大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000129","0","2015/6/24 11:14:43","1","","1","","","","","","","270","0272012LF12147","5","0","","","","","","2","","","","","","","","","","","1",""
"0272014LF14006","发展大道金墩街LF","","","","","","420103000000","江汉大队","1","2","114.254151355097","30.617860185521952","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","1","1","1","","","","","","1077","0272014LF14006","2","0","红绿灯取电","","","","","4","upload/20140930160740/金墩.jpg","","upload/20140930144856/发展大道金墩街东向.JPG","","upload/20140930144856/发展大道金墩街南向.JPG","","upload/20140930144856/发展大道金墩街西向.JPG","","upload/20140930144856/发展大道金墩街北向.JPG","","1","交换机，光收发器"
"0272014LF14008","发展大道银墩街LF","","","","","","420103000000","江汉大队","1","2","114.247868355097","30.616074185521952","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","1","","","","","","1080","0272014LF14008","2","0","红绿灯取电","","","","","3","upload/20140930160625/银墩.jpg","","upload/20140930143321/发展大道银墩街东向.JPG","","","","upload/20140930143321/发展大道银墩街南向.JPG","","upload/20140930143321/发展大道银墩街北向.JPG","","1","交换机，光收发器"
"420100000000000173","八一路襄阳汉办","","","","","","420111000000","洪山大队","1","2","114.34247635509698","30.539289185521948","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000213","0","2015/6/24 11:14:43","1","","1","","","","","","","1082","11131","","0","","","","","","2","","","","","","","","","","","1",""
"420100000000000174","东三路洪山侧路","","","","","","420111000000","洪山大队","1","2","114.342315355097","30.543564185521948","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000214","0","2015/6/24 11:14:43","1","","1","","","","","","","1083","11132","2","0","","","","","","2","","","","","","","","","","","1",""
"420100000000000206","平安路文治街","","","","","","420111000000","洪山大队","1","2","114.31463935509697","30.50673018552195","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000215","0","2015/6/24 11:14:43","1","","","1","","","","","","1084","11133","","0","","","","","","3","","","","","","","","","","","1",""
